player,nation,pos,age,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,xg,npxg,xag,prgc,prgp,prgr,team,season,img_url
Bernardo Silva,POR,"MF,FW",26,35,33,2857,31,8,4,12,8,0,0,6,0,6,6,6,146.0,170.0,277.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"MF,FW",26,35,33,2857,31,8,4,12,8,0,0,6,0,6,6,6,146.0,170.0,277.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"MF,FW",26,35,33,2857,31,8,4,12,8,0,0,6,0,6,6,6,146.0,170.0,277.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"MF,FW",25,26,24,2065,22,2,6,8,2,0,0,5,0,2,2,3,123.0,116.0,173.0,Manchester City,2020,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"MF,FW",25,26,24,2065,22,2,6,8,2,0,0,5,0,2,2,3,123.0,116.0,173.0,Manchester City,2020,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"MF,FW",25,26,24,2065,22,2,6,8,2,0,0,5,0,2,2,3,123.0,116.0,173.0,Manchester City,2020,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"MF,FW",25,26,24,2065,22,2,6,8,2,0,0,5,0,2,2,3,123.0,116.0,173.0,Manchester City,2020,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"MF,FW",25,26,24,2065,22,2,6,8,2,0,0,5,0,2,2,3,123.0,116.0,173.0,Manchester City,2020,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"MF,FW",25,26,24,2065,22,2,6,8,2,0,0,5,0,2,2,3,123.0,116.0,173.0,Manchester City,2020,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"FW,MF",24,34,23,2030,22,6,7,13,6,0,0,5,0,6,6,5,117.0,122.0,259.0,Manchester City,2019,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"FW,MF",24,34,23,2030,22,6,7,13,6,0,0,5,0,6,6,5,117.0,122.0,259.0,Manchester City,2019,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"FW,MF",24,34,23,2030,22,6,7,13,6,0,0,5,0,6,6,5,117.0,122.0,259.0,Manchester City,2019,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"FW,MF",24,34,23,2030,22,6,7,13,6,0,0,5,0,6,6,5,117.0,122.0,259.0,Manchester City,2019,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"FW,MF",24,34,23,2030,22,6,7,13,6,0,0,5,0,6,6,5,117.0,122.0,259.0,Manchester City,2019,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"FW,MF",24,34,23,2030,22,6,7,13,6,0,0,5,0,6,6,5,117.0,122.0,259.0,Manchester City,2019,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"MF,FW",23,36,31,2854,31,7,7,14,7,0,0,3,0,7,7,7,152.0,156.0,277.0,Manchester City,2018,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"MF,FW",23,36,31,2854,31,7,7,14,7,0,0,3,0,7,7,7,152.0,156.0,277.0,Manchester City,2018,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"MF,FW",23,36,31,2854,31,7,7,14,7,0,0,3,0,7,7,7,152.0,156.0,277.0,Manchester City,2018,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"MF,FW",23,36,31,2854,31,7,7,14,7,0,0,3,0,7,7,7,152.0,156.0,277.0,Manchester City,2018,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"MF,FW",23,36,31,2854,31,7,7,14,7,0,0,3,0,7,7,7,152.0,156.0,277.0,Manchester City,2018,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"MF,FW",23,36,31,2854,31,7,7,14,7,0,0,3,0,7,7,7,152.0,156.0,277.0,Manchester City,2018,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"FW,MF",22,35,15,1533,17,6,4,10,6,0,0,0,0,3,3,2,80.0,80.0,218.0,Manchester City,2017,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"FW,MF",22,35,15,1533,17,6,4,10,6,0,0,0,0,3,3,2,80.0,80.0,218.0,Manchester City,2017,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"FW,MF",22,35,15,1533,17,6,4,10,6,0,0,0,0,3,3,2,80.0,80.0,218.0,Manchester City,2017,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"FW,MF",22,35,15,1533,17,6,4,10,6,0,0,0,0,3,3,2,80.0,80.0,218.0,Manchester City,2017,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"FW,MF",22,35,15,1533,17,6,4,10,6,0,0,0,0,3,3,2,80.0,80.0,218.0,Manchester City,2017,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Bernardo Silva,POR,"FW,MF",22,35,15,1533,17,6,4,10,6,0,0,0,0,3,3,2,80.0,80.0,218.0,Manchester City,2017,https://fbref.com/req/202302030/images/headshots/3eb22ec9_2022.jpg
Jack Grealish,ENG,FW,26,28,23,2055,22,5,7,12,5,0,0,4,0,4,4,7,143.0,100.0,310.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/b0b4fd3e_2022.jpg
Jack Grealish,ENG,FW,26,28,23,2055,22,5,7,12,5,0,0,4,0,4,4,7,143.0,100.0,310.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/b0b4fd3e_2022.jpg
Jack Grealish,ENG,FW,26,28,23,2055,22,5,7,12,5,0,0,4,0,4,4,7,143.0,100.0,310.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/b0b4fd3e_2022.jpg
Jack Grealish,ENG,FW,26,28,23,2055,22,5,7,12,5,0,0,4,0,4,4,7,143.0,100.0,310.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/b0b4fd3e_2022.jpg
Jack Grealish,ENG,FW,25,26,22,1914,21,3,3,6,3,0,0,3,0,5,5,6,153.0,100.0,267.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/b0b4fd3e_2022.jpg
Jack Grealish,ENG,FW,25,26,22,1914,21,3,3,6,3,0,0,3,0,5,5,6,153.0,100.0,267.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/b0b4fd3e_2022.jpg
Jack Grealish,ENG,FW,25,26,22,1914,21,3,3,6,3,0,0,3,0,5,5,6,153.0,100.0,267.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/b0b4fd3e_2022.jpg
Jack Grealish,ENG,FW,25,26,22,1914,21,3,3,6,3,0,0,3,0,5,5,6,153.0,100.0,267.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/b0b4fd3e_2022.jpg
Jack Grealish,ENG,"FW,MF",24,26,24,2185,24,6,10,16,6,0,0,6,0,4,4,7,172.0,189.0,212.0,Aston Villa,2020,https://fbref.com/req/202302030/images/headshots/b0b4fd3e_2022.jpg
Jack Grealish,ENG,"FW,MF",24,26,24,2185,24,6,10,16,6,0,0,6,0,4,4,7,172.0,189.0,212.0,Aston Villa,2020,https://fbref.com/req/202302030/images/headshots/b0b4fd3e_2022.jpg
Jack Grealish,ENG,"FW,MF",24,26,24,2185,24,6,10,16,6,0,0,6,0,4,4,7,172.0,189.0,212.0,Aston Villa,2020,https://fbref.com/req/202302030/images/headshots/b0b4fd3e_2022.jpg
Jack Grealish,ENG,"FW,MF",24,26,24,2185,24,6,10,16,6,0,0,6,0,4,4,7,172.0,189.0,212.0,Aston Villa,2020,https://fbref.com/req/202302030/images/headshots/b0b4fd3e_2022.jpg
Jack Grealish,ENG,"FW,MF",23,36,36,3233,35,8,6,14,8,0,1,8,0,6,6,7,212.0,197.0,209.0,Aston Villa,2019,https://fbref.com/req/202302030/images/headshots/b0b4fd3e_2022.jpg
Jack Grealish,ENG,"FW,MF",23,36,36,3233,35,8,6,14,8,0,1,8,0,6,6,7,212.0,197.0,209.0,Aston Villa,2019,https://fbref.com/req/202302030/images/headshots/b0b4fd3e_2022.jpg
Jack Grealish,ENG,"FW,MF",23,36,36,3233,35,8,6,14,8,0,1,8,0,6,6,7,212.0,197.0,209.0,Aston Villa,2019,https://fbref.com/req/202302030/images/headshots/b0b4fd3e_2022.jpg
Jack Grealish,ENG,"FW,MF",23,36,36,3233,35,8,6,14,8,0,1,8,0,6,6,7,212.0,197.0,209.0,Aston Villa,2019,https://fbref.com/req/202302030/images/headshots/b0b4fd3e_2022.jpg
Rúben Dias,POR,DF,25,26,22,1998,22,0,0,0,0,0,0,3,0,1,1,0,14.0,98.0,2.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/31c69ef1_2022.jpg
Rúben Dias,POR,DF,25,26,22,1998,22,0,0,0,0,0,0,3,0,1,1,0,14.0,98.0,2.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/31c69ef1_2022.jpg
Rúben Dias,POR,DF,25,26,22,1998,22,0,0,0,0,0,0,3,0,1,1,0,14.0,98.0,2.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/31c69ef1_2022.jpg
Rúben Dias,POR,DF,24,29,27,2402,26,2,4,6,2,0,0,5,0,2,2,3,33.0,139.0,4.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/31c69ef1_2022.jpg
Rúben Dias,POR,DF,24,29,27,2402,26,2,4,6,2,0,0,5,0,2,2,3,33.0,139.0,4.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/31c69ef1_2022.jpg
Rúben Dias,POR,DF,24,29,27,2402,26,2,4,6,2,0,0,5,0,2,2,3,33.0,139.0,4.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/31c69ef1_2022.jpg
Rúben Dias,POR,DF,23,32,32,2843,31,1,0,1,1,0,0,4,0,1,1,0,38.0,154.0,5.0,Manchester City,2020,https://fbref.com/req/202302030/images/headshots/31c69ef1_2022.jpg
Rúben Dias,POR,DF,23,32,32,2843,31,1,0,1,1,0,0,4,0,1,1,0,38.0,154.0,5.0,Manchester City,2020,https://fbref.com/req/202302030/images/headshots/31c69ef1_2022.jpg
Rúben Dias,POR,DF,23,32,32,2843,31,1,0,1,1,0,0,4,0,1,1,0,38.0,154.0,5.0,Manchester City,2020,https://fbref.com/req/202302030/images/headshots/31c69ef1_2022.jpg
Kyle Walker,ENG,DF,32,27,22,1958,21,0,0,0,0,0,0,3,0,0,0,0,50.0,162.0,75.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,32,27,22,1958,21,0,0,0,0,0,0,3,0,0,0,0,50.0,162.0,75.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,32,27,22,1958,21,0,0,0,0,0,0,3,0,0,0,0,50.0,162.0,75.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,32,27,22,1958,21,0,0,0,0,0,0,3,0,0,0,0,50.0,162.0,75.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,32,27,22,1958,21,0,0,0,0,0,0,3,0,0,0,0,50.0,162.0,75.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,32,27,22,1958,21,0,0,0,0,0,0,3,0,0,0,0,50.0,162.0,75.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,31,20,20,1755,19,0,2,2,0,0,0,1,0,0,0,1,43.0,146.0,65.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,31,20,20,1755,19,0,2,2,0,0,0,1,0,0,0,1,43.0,146.0,65.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,31,20,20,1755,19,0,2,2,0,0,0,1,0,0,0,1,43.0,146.0,65.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,31,20,20,1755,19,0,2,2,0,0,0,1,0,0,0,1,43.0,146.0,65.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,31,20,20,1755,19,0,2,2,0,0,0,1,0,0,0,1,43.0,146.0,65.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,31,20,20,1755,19,0,2,2,0,0,0,1,0,0,0,1,43.0,146.0,65.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,30,24,22,1946,21,1,1,2,1,0,0,1,0,0,0,0,80.0,130.0,71.0,Manchester City,2020,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,30,24,22,1946,21,1,1,2,1,0,0,1,0,0,0,0,80.0,130.0,71.0,Manchester City,2020,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,30,24,22,1946,21,1,1,2,1,0,0,1,0,0,0,0,80.0,130.0,71.0,Manchester City,2020,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,30,24,22,1946,21,1,1,2,1,0,0,1,0,0,0,0,80.0,130.0,71.0,Manchester City,2020,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,30,24,22,1946,21,1,1,2,1,0,0,1,0,0,0,0,80.0,130.0,71.0,Manchester City,2020,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,30,24,22,1946,21,1,1,2,1,0,0,1,0,0,0,0,80.0,130.0,71.0,Manchester City,2020,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,29,29,28,2392,26,1,4,5,1,0,0,5,0,1,1,1,107.0,194.0,121.0,Manchester City,2019,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,29,29,28,2392,26,1,4,5,1,0,0,5,0,1,1,1,107.0,194.0,121.0,Manchester City,2019,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,29,29,28,2392,26,1,4,5,1,0,0,5,0,1,1,1,107.0,194.0,121.0,Manchester City,2019,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,29,29,28,2392,26,1,4,5,1,0,0,5,0,1,1,1,107.0,194.0,121.0,Manchester City,2019,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,29,29,28,2392,26,1,4,5,1,0,0,5,0,1,1,1,107.0,194.0,121.0,Manchester City,2019,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,29,29,28,2392,26,1,4,5,1,0,0,5,0,1,1,1,107.0,194.0,121.0,Manchester City,2019,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,28,33,30,2779,30,1,1,2,1,0,0,3,0,0,0,1,83.0,220.0,92.0,Manchester City,2018,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,28,33,30,2779,30,1,1,2,1,0,0,3,0,0,0,1,83.0,220.0,92.0,Manchester City,2018,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,28,33,30,2779,30,1,1,2,1,0,0,3,0,0,0,1,83.0,220.0,92.0,Manchester City,2018,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,28,33,30,2779,30,1,1,2,1,0,0,3,0,0,0,1,83.0,220.0,92.0,Manchester City,2018,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,28,33,30,2779,30,1,1,2,1,0,0,3,0,0,0,1,83.0,220.0,92.0,Manchester City,2018,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,28,33,30,2779,30,1,1,2,1,0,0,3,0,0,0,1,83.0,220.0,92.0,Manchester City,2018,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,27,32,32,2785,30,0,6,6,0,0,0,3,2,0,0,4,105.0,221.0,190.0,Manchester City,2017,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,27,32,32,2785,30,0,6,6,0,0,0,3,2,0,0,4,105.0,221.0,190.0,Manchester City,2017,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,27,32,32,2785,30,0,6,6,0,0,0,3,2,0,0,4,105.0,221.0,190.0,Manchester City,2017,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,27,32,32,2785,30,0,6,6,0,0,0,3,2,0,0,4,105.0,221.0,190.0,Manchester City,2017,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,27,32,32,2785,30,0,6,6,0,0,0,3,2,0,0,4,105.0,221.0,190.0,Manchester City,2017,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Kyle Walker,ENG,DF,27,32,32,2785,30,0,6,6,0,0,0,3,2,0,0,4,105.0,221.0,190.0,Manchester City,2017,https://fbref.com/req/202302030/images/headshots/86dd77d1_2022.jpg
Riyad Mahrez,ALG,"FW,MF",31,30,22,1920,21,5,10,15,4,1,1,2,0,5,4,7,78.0,76.0,242.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"FW,MF",31,30,22,1920,21,5,10,15,4,1,1,2,0,5,4,7,78.0,76.0,242.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"FW,MF",31,30,22,1920,21,5,10,15,4,1,1,2,0,5,4,7,78.0,76.0,242.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"FW,MF",31,30,22,1920,21,5,10,15,4,1,1,2,0,5,4,7,78.0,76.0,242.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"FW,MF",31,30,22,1920,21,5,10,15,4,1,1,2,0,5,4,7,78.0,76.0,242.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"FW,MF",31,30,22,1920,21,5,10,15,4,1,1,2,0,5,4,7,78.0,76.0,242.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,FW,30,28,15,1498,16,11,5,16,7,4,5,0,0,10,6,4,74.0,70.0,234.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,FW,30,28,15,1498,16,11,5,16,7,4,5,0,0,10,6,4,74.0,70.0,234.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,FW,30,28,15,1498,16,11,5,16,7,4,5,0,0,10,6,4,74.0,70.0,234.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,FW,30,28,15,1498,16,11,5,16,7,4,5,0,0,10,6,4,74.0,70.0,234.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,FW,30,28,15,1498,16,11,5,16,7,4,5,0,0,10,6,4,74.0,70.0,234.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,FW,30,28,15,1498,16,11,5,16,7,4,5,0,0,10,6,4,74.0,70.0,234.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,FW,29,27,23,1949,21,9,6,15,9,0,0,0,0,4,4,5,88.0,88.0,247.0,Manchester City,2020,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,FW,29,27,23,1949,21,9,6,15,9,0,0,0,0,4,4,5,88.0,88.0,247.0,Manchester City,2020,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,FW,29,27,23,1949,21,9,6,15,9,0,0,0,0,4,4,5,88.0,88.0,247.0,Manchester City,2020,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,FW,29,27,23,1949,21,9,6,15,9,0,0,0,0,4,4,5,88.0,88.0,247.0,Manchester City,2020,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,FW,29,27,23,1949,21,9,6,15,9,0,0,0,0,4,4,5,88.0,88.0,247.0,Manchester City,2020,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,FW,29,27,23,1949,21,9,6,15,9,0,0,0,0,4,4,5,88.0,88.0,247.0,Manchester City,2020,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"FW,MF",28,33,21,1944,21,11,9,20,10,1,1,0,0,7,7,10,118.0,120.0,246.0,Manchester City,2019,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"FW,MF",28,33,21,1944,21,11,9,20,10,1,1,0,0,7,7,10,118.0,120.0,246.0,Manchester City,2019,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"FW,MF",28,33,21,1944,21,11,9,20,10,1,1,0,0,7,7,10,118.0,120.0,246.0,Manchester City,2019,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"FW,MF",28,33,21,1944,21,11,9,20,10,1,1,0,0,7,7,10,118.0,120.0,246.0,Manchester City,2019,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"FW,MF",28,33,21,1944,21,11,9,20,10,1,1,0,0,7,7,10,118.0,120.0,246.0,Manchester City,2019,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"FW,MF",28,33,21,1944,21,11,9,20,10,1,1,0,0,7,7,10,118.0,120.0,246.0,Manchester City,2019,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"FW,MF",27,27,14,1343,14,7,4,11,7,0,1,0,0,5,4,4,87.0,73.0,191.0,Manchester City,2018,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"FW,MF",27,27,14,1343,14,7,4,11,7,0,1,0,0,5,4,4,87.0,73.0,191.0,Manchester City,2018,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"FW,MF",27,27,14,1343,14,7,4,11,7,0,1,0,0,5,4,4,87.0,73.0,191.0,Manchester City,2018,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"FW,MF",27,27,14,1343,14,7,4,11,7,0,1,0,0,5,4,4,87.0,73.0,191.0,Manchester City,2018,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"FW,MF",27,27,14,1343,14,7,4,11,7,0,1,0,0,5,4,4,87.0,73.0,191.0,Manchester City,2018,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"FW,MF",27,27,14,1343,14,7,4,11,7,0,1,0,0,5,4,4,87.0,73.0,191.0,Manchester City,2018,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"MF,FW",26,36,34,2950,32,12,10,22,12,0,0,2,0,6,6,7,121.0,190.0,191.0,Leicester City,2017,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"MF,FW",26,36,34,2950,32,12,10,22,12,0,0,2,0,6,6,7,121.0,190.0,191.0,Leicester City,2017,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"MF,FW",26,36,34,2950,32,12,10,22,12,0,0,2,0,6,6,7,121.0,190.0,191.0,Leicester City,2017,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"MF,FW",26,36,34,2950,32,12,10,22,12,0,0,2,0,6,6,7,121.0,190.0,191.0,Leicester City,2017,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"MF,FW",26,36,34,2950,32,12,10,22,12,0,0,2,0,6,6,7,121.0,190.0,191.0,Leicester City,2017,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Riyad Mahrez,ALG,"MF,FW",26,36,34,2950,32,12,10,22,12,0,0,2,0,6,6,7,121.0,190.0,191.0,Leicester City,2017,https://fbref.com/req/202302030/images/headshots/892d5bb1_2022.jpg
Nathan Aké,NED,DF,27,26,22,1873,20,1,0,1,1,0,0,2,0,1,1,0,25.0,140.0,30.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/eaeca114_2022.jpg
Nathan Aké,NED,DF,27,26,22,1873,20,1,0,1,1,0,0,2,0,1,1,0,25.0,140.0,30.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/eaeca114_2022.jpg
Nathan Aké,NED,DF,27,26,22,1873,20,1,0,1,1,0,0,2,0,1,1,0,25.0,140.0,30.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/eaeca114_2022.jpg
Nathan Aké,NED,DF,27,26,22,1873,20,1,0,1,1,0,0,2,0,1,1,0,25.0,140.0,30.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/eaeca114_2022.jpg
Nathan Aké,NED,DF,27,26,22,1873,20,1,0,1,1,0,0,2,0,1,1,0,25.0,140.0,30.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/eaeca114_2022.jpg
Nathan Aké,NED,DF,27,26,22,1873,20,1,0,1,1,0,0,2,0,1,1,0,25.0,140.0,30.0,Manchester City,2022,https://fbref.com/req/202302030/images/headshots/eaeca114_2022.jpg
Nathan Aké,NED,DF,26,14,10,923,10,2,0,2,2,0,0,0,0,0,0,0,12.0,57.0,8.0,Manchester City,2021,https://fbref.com/req/202302030/images/headshots/eaeca114_2022.jpg
